Entity1,Relation,Entity2
绿脓杆菌,属于,细菌
百菌清,防治,病毒病
烧碱,属于,农作物药物
秋薯,被危害,缺窝老苗
胶白8号,属于,农作物
癞,属于,害虫
软腐病,属于,疾病
烟草,感染,白粉病
羊痘,属于,动物疾病
盐酸恩诺沙星,属于,农作物药物
鸭疫里默氏杆菌病,属于,动物疾病
烟草,感染,烟田黑胫病
金鱼,属于,动物
芽枯病,属于,农作物病害
藤蔓,别名,瓜秧
奶牛,别名,乳牛
彭泽鲫,属于,动物
香茅,属于,中药
茎枯病,属于,农作物病害
水蛇,属于,动物
杜鹃花瓣,属于,农作物
板篮根,属于,畜牧业药物
三角梅,别名,宝巾
菱角,别名,水栗
双孢菇,属于,农作物
筒筒,属于,蔬菜
贯众,属于,农作物
青草,属于,农作物
大叶藻,属于,动物
蓝藻,属于,农作物
高粱,属于,农作物
瓜绢螟,属于,害虫
上海青,别名,小白菜
干姜,属于,畜牧业药物
川芎,别名,香果
香菇,属于,真菌
灰绿曲霉,属于,农作物虫害
犬布鲁氏菌病,属于,传染病
萝卜芽,属于,农作物
甲氨基阿维菌素苯甲酸盐,防治,夜蛾类
龟背竹,属于,农作物
桑保Ⅰ号,防治,桑疫病
幼虾,属于,动物
十字花科,科,芜菁
淮稻9号,属于,迟熟中粳稻
阿维菌素乳油,防治,麦蜘蛛
真菌毒素,属于,微生物
鸭子,属于,动物
异丙甲草胺,属于,农作物药物
大豆,感染,细菌性斑点病
巴氏杆菌,属于,害虫
毛果芸香碱,属于,畜牧业药物
矢尖蚧,属于,农作物虫害
烤烟,属于,农作物
烟草,防治,锐劲特
辽核4号,属于,农作物
鸡眼草,属于,农作物
阿维菌素,防治,菜青虫
法桐,属于,农作物
果树,感染,苹果斑点落叶病
桃,被危害,食心虫
对虾,属于,动物
白胡椒,属于,农作物
蒜苗,属于,农作物
银杏,属于,农作物
草鸡,属于,动物
文竹,属于,农作物
抗虫威,属于,农作物药物
黄酒,属于,中药
芝麻杆,属于,畜牧业药物
十二指肠,属于,疾病
越夏小黄瓜,属于,农作物
日高乳油,防治,斜纹夜蛾
灶心土,属于,农作物
大蒜白腐病,属于,农作物病害
茶轮斑病,属于,农作物病害
溃疡病,属于,疾病
猪棘头虫病,属于,动物疾病
蛙,属于,动物
菊科,科,甜叶菊
甜菜夜蛾,属于,害虫
石榴树,属于,农作物
朊病毒,属于,微生物
皮肤病,属于,疾病
过敏,属于,动物疾病
地豆,属于,农作物
桑,属于,农作物
葫芦科,科,黑籽南瓜
神曲,属于,畜牧业药物
南天竹,属于,农作物
敌克松,防治,立枯病
尼索朗乳油,防治,红蜘蛛
重茬,属于,农作物病害
灰飞虱,属于,农作物虫害
等量式波尔多液,防治,疫病
莴笋,属于,蔬菜
苦楝,属于,农作物
银雀,属于,农作物
白玉王,属于,农作物
褐纹病,别名,苹果斑点落叶病
鸭传染性浆膜炎,属于,疾病
犬,科,狼
辛硫磷,防治,枣步曲
肌醇,属于,化学药品
棉株,属于,农作物
猪慢性链球菌,属于,害虫
鱼石脂,属于,畜牧业药物
猪流行性感冒,属于,疾病
农用链霉素可湿性粉剂,防治,软腐病
炭疽福美可湿性粉剂,防治,果轮纹病
泄殖腔炎,属于,动物疾病
葱叶,属于,中药
盐酸恩诺沙星,防治,桑疫病
烟草,别名,烟
青黛,属于,畜牧业药物
革兰氏阳性菌,属于,细菌
小白菜,被危害,小菜蛾
多菌灵,防治,落叶病
口蘑,属于,农作物
荔枝,属于,农作物
榆树,属于,榆
菜蚜,属于,农作物虫害
福美双,防治,立枯病
国槐,属于,农作物
牲畜,属于,动物
白果,别名,银杏
鲢夏花,属于,动物
含笑,属于,花卉
柴胡,属于,畜牧业药物
向日葵,感染,锈病
树莓,属于,农作物
肥育猪,属于,动物
苹果,感染,炭疽病
大豆,被危害,蚜虫
蚜虫,属于,农作物虫害
血虫净,属于,畜牧业药物
犬布鲁氏菌,属于,害虫
灭蝇净,防治,蜗牛
海螺,属于,中药
肺热,属于,疾病
乌龙茶,属于,农作物
山毛豆,属于,农作物
腐熟土杂肥,属于,农作物药物
香菜,别名,胡荽
普力克,属于,农作物药物
蝼蛄,属于,农作物虫害
碱式硫酸铜,属于,农作物药物
桑宁73 炔螨特乳油,防治,桑蓟马
蚜总科,属于,害虫
流产,属于,疾病
疫苗,属于,疾病
抗菌素,属于,疾病
草莓,属于,农作物
胡桃肉状菌,属于,微生物
百毒杀,属于,畜牧业药物
金针虫,属于,害虫
小地老虎,属于,害虫
农作物,被危害,苏云金杆菌
土鸡,属于,动物
肾炎,属于,动物疾病
小黄瓜,属于,黄瓜
硼砂,属于,畜牧业药物
华山松,属于,乔木和花灌木类
丝瓜,感染,菌核病
郑单958,属于,玉米
垂丝海棠,属于,中药
敌敌畏,属于,畜牧业药物
家鸡,属于,动物
水仙,属于,农作物
金橘,属于,年宵花
棕榈科,属于,毛茛科
乐果乳油,防治,种蝇
瞿麦,属于,畜牧业药物
僵硬猪,属于,动物
银荆,属于,金合欢
金银花,被危害,青菜虫
桂花,属于,农作物
锯缘青蟹,属于,动物
硕丹,防治,美国白蛾
番茄,属于,农作物
苗木,属于,农作物
保桑灵,防治,桑尺蠖
阿维菌素乳油,属于,农作物药物
白酒,属于,畜牧业药物
茄子,感染,黄萎病
菌类,属于,微生物
树干涂白,属于,农作物药物
真菌,病原,辣椒疫病
复方氨基比林注射液,属于,畜牧业药物
瘤胃积食,属于,动物疾病
葫芦科,科,瓜皮
鸭肝炎,属于,动物疾病
舌状绦虫,属于,害虫
褐斑病,属于,农作物病害
蜜蜂,属于,动物
南瓜,属于,农作物
早衰,属于,农作物病害
维生素C注射液,属于,畜牧业药物
黄芪,属于,农作物
栀子花,属于,农作物
越冬蜂群,属于,动物
小苏打水溶液,属于,畜牧业药物
胆红素,属于,疾病
浚单20,属于,农作物
青杂2号,属于,农作物
桑皮,属于,农作物
荷兰豆,被危害,蜗牛
武运粳21号,属于,中熟中粳稻
枯萎,属于,农作物病害
头孢塞呋,属于,畜牧业药物
紫貂,属于,动物
花生网斑病,属于,农作物病害
高锰酸钾液,属于,农作物药物
甘薯,属于,农作物
柳树,属于,农作物
郁金,属于,农作物
冠状病毒科,科,冠状病毒
四季豆,属于,蔬菜
烂皮病,别名,杨树腐烂病
波美5度石硫合剂,属于,农作物药物
动物,感染,锈病
南豆12,属于,农作物
杏,属于,果树
虫螨腈乳油,属于,农作物药物
三氯杀螨醇乳油,防治,皱叶病
白葡萄酒,属于,葡萄酒
金银花,属于,农作物
乙烯菌核利水分散粒剂,属于,农作物药物
琥珀酸,属于,畜牧业药物
棉铃,属于,动物
花生,属于,农作物
葱蓟马,属于,农作物虫害
青枯病,属于,农作物病害
二嗪磷乳油,属于,农作物药物
体外寄生虫,属于,害虫
幼虫,属于,孑孓
陈艾舒盘草,属于,畜牧业药物
春秋王,属于,黄瓜
茄果类,属于,农作物
盲椿象,属于,农作物虫害
育成牛,属于,动物
毒死蜱,防治,美国白蛾
禾本科,科,高羊茅
链球菌,属于,害虫
水稻,感染,水稻立枯病
杀毒矾可湿性粉剂,防治,早疫病
青蒿,属于,畜牧业药物
孑孓,属于,害虫
革兰氏阳性菌,属于,疾病
菊科,科,翠菊
葱蓟马,属于,害虫
阿维菌素,防治,甜菜夜蛾
蟹苗,属于,动物
柴鸡,属于,家鸡
狍,属于,动物
甜椒,感染,细菌性病害
代森锰,属于,农作物药物
腺瘤,属于,疾病
维生素A,属于,畜牧业药物
千屈菜,属于,农作物
氟哌酸预混剂,属于,畜牧业药物
番茄,感染,茄子绵疫病
西瓜,感染,疫病
胡桃醌,属于,中药
宝莲灯,属于,农作物
森锌,属于,农作物药物
畜禽疾病,属于,动物疾病
蝼蛄,属于,中药
金针菇,属于,微生物
螃蟹,属于,动物
番薯,别名,红薯
丙环唑,属于,农作物药物
氧化乐果,防治,穗蚜
姜科,科,毛姜
波尔多液,防治,斑点细菌病
百草霜,属于,中药
巴克夏猪,属于,动物
美洲斑潜蝇,属于,害虫
输卵管炎,属于,动物疾病
裂果,属于,农作物
皮肤感染,属于,疾病
银耳,属于,食用菌
杂交,属于,绿丰1号
动物,感染,水霉病
缩节胺,属于,农作物药物
籼稻,属于,农作物
菇柄,属于,农作物
禾本科,科,光头稗
狂犬病毒,属于,病毒
蒜叶青可湿性粉剂,防治,大蒜白腐病
藕,被危害,蚜虫
新诺明,属于,疾病
赢力,防治,稻瘟病
桦树,属于,农作物
九江头槽绦虫,属于,害虫
乳腺炎,属于,疾病
敌杀死,防治,叶蝉
三唑磷,属于,生物
哺鸡竹,属于,农作物
尿血,属于,动物疾病
荔枝,感染,落果
可鲁巴,属于,农作物药物
浮游农作物,属于,农作物
莲,属于,莲子
茶叶,属于,茶
木贼,属于,畜牧业药物
犬传染性肝炎弱毒疫苗,属于,畜牧业药物
葱,别名,大葱
天龙宝,防治,美国白蛾
板蓝根注射液,属于,中药
水稻,被危害,黑肩绿盲蝽
茄子,属于,蔬菜
瓢虫,属于,农作物虫害
肠球虫病,属于,动物疾病
旅人蕉科,科,鹤望兰
替沙星,属于,畜牧业药物
杜鹃,属于,年宵花
农用链霉素可湿性粉剂,防治,小菜蛾
甲霜灵锰锌,属于,农作物药物
麻黄,属于,畜牧业药物
糯玉米,属于,脂肪
蛔虫病,属于,疾病
草,属于,农作物
苋科,科,土牛膝
蛙科,属于,动物
猴头菇,属于,微生物
毛蚶,属于,害虫
农作物,感染,猝倒病
乌榄,属于,农作物
呼吸系统疾病,属于,动物疾病
西洋参,属于,农作物
肝素,属于,微生物
传染性喉气管炎病,属于,动物疾病
柏树,属于,农作物
单发性肠道病,属于,动物疾病
好立克,属于,农作物药物
黄花鱼,别名,小黄鱼
芙蓉花,属于,农作物
大丽花,属于,农作物
熟地,属于,畜牧业药物
井冈霉素水剂,属于,农作物药物
有益菌,属于,细菌
马齿苋,属于,畜牧业药物
克山病,属于,疾病
树干涂白,防治,虫卵
核桃,别名,胡桃
金纹细蛾,属于,害虫
漂白粉,别名,次氯酸钙
苏丹草,属于,农作物
猪丹毒,属于,疾病
叶子花,属于,农作物
溴氰菊酯乳油,属于,农作物药物
薯类,属于,杂粮
灭多威,防治,大造桥虫
悬浊液,属于,石灰乳
杀螟松,防治,瓜绢螟
蘑菇,感染,胡桃肉状菌
白毛,属于,茶
蔬菜,感染,细菌性病害
海蟑螂,属于,动物
草木灰浸出液,属于,畜牧业药物
家畜,属于,动物
鱼花,别名,鱼苗
树干涂白,属于,农作物
克氏螯虾,属于,动物
青草,属于,农作物
青岛架豆,属于,四季豆
棉花,属于,农作物
黄玫瑰,属于,农作物
食欲减少,属于,动物疾病
肝癌,属于,疾病
金针菇,属于,菇
蘑菇,属于,农作物
蛆虫,属于,动物
禾本科,科,麦芽
百菌清烟剂,防治,斑枯病
千屈菜,属于,农作物
石灰浆,属于,农作物药物
甲基托布津可湿性粉剂,防治,小斑病
苯来特,别名,苯菌灵
向日葵,被危害,盲蝽
欧鸟,属于,害虫
西兰花,被危害,小菜蛾
脂肪,属于,畜牧业药物
孑孓,属于,昆虫
甲霉灵,属于,农作物药物
苏打,别名,碳酸钠
魏氏梭菌病,属于,疾病
茄科,属于,农作物
水稻,属于,农作物
狂犬病病毒,属于,害虫
根肿病,属于,疾病
地瓜,属于,农作物
胰岛素,属于,疾病
螟虫,属于,害虫
茄子,感染,绵疫病
斑蟊,属于,中药
止痢药,属于,畜牧业药物
黑胫病,属于,病害
绿豆,属于,畜牧业药物
白糖,属于,中药
盲蝽象,属于,微生物
李,被危害,梨小食心虫
花萼,属于,花卉
苏铁,属于,农作物
兰花,属于,花卉
空心菜,属于,农作物
冰冻海鲜杂鱼,属于,动物
辣椒,感染,细菌性病害
牛犊,属于,动物
犬细小病毒,属于,病毒
盐酸吗啉胍,属于,农作物药物
野荞麦根,属于,农作物
肉鸽,属于,动物
姜,属于,干姜
洋水仙,属于,农作物
萝藦,属于,农作物
紫薇,属于,农作物
鲜鱼,属于,动物
豌豆芽,属于,农作物
唐菖蒲,属于,农作物
巴贝斯焦虫,属于,害虫
仔兽,属于,动物
伤食,属于,动物疾病
甜糯玉米,属于,玉米
抗菌,防治,干扰素
鲈鱼,属于,动物
成年犬,属于,动物
食用油,别名,农作物油
前后盘吸虫病,属于,疾病
黑毛鸡,属于,动物
桃炭疽病,感染,黄桃
白粉虱,属于,害虫
绵疫病,属于,农作物病害
丙硫苯咪挫,属于,畜牧业药物
猪瘟,属于,疾病
冬青,属于,树
肤霉病,属于,动物疾病
空心菜,属于,蔬菜
甲基硫菌灵,防治,杨树溃疡病
甲霜灵,属于,农作物药物
薏苡,属于,农作物
鲑点石斑鱼,属于,动物
水肿,属于,动物疾病
黄荆,属于,农作物
甲氨基阿维菌素苯甲酸盐,属于,农作物药物
病毒,导致,艾滋病
西洋梨,属于,农作物
苹果炭疽病,属于,农作物病害
卡那霉素,属于,畜牧业药物
青皮,属于,农作物
金纳海,属于,农作物药物
养殖肉鹅,属于,动物
斑枯病,属于,农作物病害
野生动物,属于,动物
白灵菇,属于,农作物
花生茎叶粉,属于,动物
亲虾,属于,动物
马齿苋,属于,中药
红富士,别名,富士苹果
幼犬,属于,疾病
噻嗪酮,属于,农作物药物
儿茶,属于,农作物
禾本科牧草,属于,农作物
草地螟,属于,害虫
绿叶菜,属于,农作物
茄科,科,烤烟
柑,属于,果树
抗菌素,属于,畜牧业药物
死虾,属于,动物
夏白菜,感染,细菌性软腐病
桐油,属于,中药
扁豆,被危害,豆荚螟
传染疾病,属于,疾病
武运粳21号,属于,农作物
螃蟹,别名,蟹
消炎剂,属于,畜牧业药物
辛乳油,属于,农作物药物
球藻,属于,农作物
镇稻11号,属于,早熟晚粳稻
敌百虫,防治,瓜实蝇
甲霜 锰锌可湿性粉剂,防治,叶枯病
水稻,被危害,根蚜
家禽,属于,动物
鸡群,属于,动物
金藻,属于,微生物
松科,属于,农作物
三角梅,别名,勒杜鹃
染性角膜炎,属于,动物疾病
红苕,属于,农作物
棉种,属于,农作物
蛇眼病,属于,疾病
毒鱼,属于,动物
芒硝,属于,中药
葵花籽,属于,农作物
百菌清,防治,杨树溃疡病
茎枯病,属于,疾病
稻洁,属于,农作物药物
新高脂膜,防治,小菜蛾
小金橘,属于,金橘
林蛙,属于,动物
竹林,属于,农作物
水栗,属于,农作物
罗非,属于,动物
急性传染病,属于,疾病
猪伪狂犬病,属于,疾病
代森锰锌,防治,炭疽病
青皮丝瓜,属于,普通丝瓜
柑橘,属于,农作物
稻叶发黄,属于,农作物病害
癣病,属于,疾病
冬青,别名,燕子掌
万菌消,属于,农作物药物
薄荷,属于,畜牧业药物
百克药,属于,农作物药物
青顶症,属于,农作物药物
甲霜灵锰锌可湿性粉剂,防治,黑胫病
乌药,属于,农作物
链霉素,属于,疾病
免瘟疫苗,属于,畜牧业药物
豇豆荚螟,属于,农作物虫害
来苏儿溶液,属于,畜牧业药物
景丰宝,属于,农作物
磺胺氯吡嗪钠,属于,畜牧业药物
十字花科,科,芜菁甘蓝
断奶子猪,属于,动物
中华倒刺鲃,属于,动物
凤尾菇,属于,食用菌
鲢,属于,动物
姜科,科,草豆蔻
四季豆,感染,疫病
高美施,防治,裂果症
酒石酸锑钾,属于,疾病
烟青虫,属于,农作物虫害
母畜,属于,动物
吡虫啉可湿性粉剂,防治,蝼蛄
鳝病,属于,动物疾病
小茨藻,属于,农作物
鲜切花,属于,农作物
倒挂金钟,属于,农作物
桑蓟马,属于,农作物
白粉病,属于,疾病
荷兰豆,属于,农作物
绿亨一号,属于,农作物药物
农作物,被危害,烟青虫
石菖蒲,属于,农作物
呋喃酮,属于,畜牧业药物
草地螟,属于,农作物虫害
白锈病,属于,疾病
香椿,属于,农作物
鳙鱼,别名,鳙
百菌清,防治,煤霉病
绿星70,属于,农作物
青花菜,属于,农作物
蚜虱净,属于,农作物药物
杂鱼,属于,动物
羔羊,属于,动物
蚕,属于,动物
田鼠,属于,中药
指环虫,属于,害虫
烟曲霉菌,属于,害虫
刚竹,属于,农作物
幼兽,属于,动物
肥育仔猪,属于,动物
毛木耳,属于,农作物
香菜,属于,农作物
肠道性病菌,属于,害虫
鱼尾葵属,属于,农作物
碘液,属于,畜牧业药物
苹果小食心虫,属于,农作物虫害
幼葱,属于,农作物
小龙柏,属于,小灌木类
烯酰吗啉,属于,农作物药物
抗球虫药物,属于,疾病
黄瓜,被危害,甜菜夜蛾
盆景树桩,属于,农作物
杀螟松乳油,防治,玉米螟
金边瑞香,属于,花卉
穿心莲粉,属于,畜牧业药物
冬青,属于,农作物
两角菱,属于,农作物
蛔虫病,属于,动物疾病
坏死性皮炎,属于,动物疾病
春鲁白1号,属于,农作物
奶牛病,属于,动物疾病
香菜,别名,芫荽
乙磷铝可湿性粉剂,防治,霜霉病
小地老虎,属于,农作物虫害
青鱼,感染,赤皮病
沙门氏菌,属于,微生物
京津1号,属于,农作物
紫菀,属于,农作物
鳜,属于,动物
牙鳕,属于,动物
群猪,属于,动物
鲢,属于,动物
水稻,感染,稻温病
土壤次生盐渍化,属于,农作物病害
天龙,别名,壁虎
幼虫,属于,动物
乌鱼,属于,动物
杏鲍菇,属于,农作物
菌类,属于,农作物虫害
植株,属于,农作物
十字花科,科,菜籽
保桑灵,防治,桑螟
疮痂病,属于,疾病
敌敌畏,防治,地老虎
绦虫,属于,害虫
兰花,被危害,蚜虫
松针叶,属于,畜牧业药物
普克力水剂,属于,农作物药物
烂瓜,属于,农作物病害
白化症,属于,疾病
菖蒲,属于,中药
苦荬菜,属于,农作物
稻飞虱,被危害,黑肩绿盲蝽
桑保,属于,农作物药物
胡萝卜,被危害,金针虫
施保克,防治,黑腐病
等量式波尔多液,防治,病毒病
唐菖蒲,感染,花叶病
急性反应,属于,动物疾病
野生水禽,属于,动物
敌百虫可溶性粉剂,防治,蚜虫
大丽花,属于,动物
樱桃,属于,农作物
当归,属于,农作物
抗兔瘟血清,属于,畜牧业药物
茅栗,属于,中药
阿维菌素,防治,白粉虱
葫芦科,科,肉丝瓜
向日葵,别名,食葵
百菌清烟剂,防治,炭疽病
细菌病,属于,农作物病害
武运粳24号,属于,农作物
石榴树,被危害,红蜘蛛
硫酸亚铁,属于,农作物药物
草鳊,属于,动物
斑点叉尾亲鱼,属于,动物
玛丽华盛顿500号,属于,农作物
多菌灵可湿性粉剂,防治,玉米大斑病
吊瓜,感染,疫病
依维菌素,属于,畜牧业药物
武运粳23号,属于,早熟晚粳稻
患病羊,属于,动物
抑太保乳油,防治,豆荚螟
虫子,属于,动物
50 甲基托布津,防治,茎枯病
口舌生疮,属于,动物疾病
狭鳕,属于,害虫
辣椒疫病,属于,农作物病害
泰乐菌素,属于,畜牧业药物
棉花,被危害,食心虫
玉米,被危害,玉米螟
成鸡,属于,动物
富贵竹,属于,农作物
高产鸭,属于,动物
动物,感染,指环虫病
芭蕉,属于,农作物
麦穗鱼,属于,动物
动物,感染,梨锈病
西红柿中毒,属于,动物疾病
挺水农作物,属于,农作物
青菜,属于,农作物
克露,防治,疫病
吡虫啉,属于,农作物药物
茉莉,属于,农作物
敌杀死,防治,莱青虫
高锰酸钾,防治,斑枯病
粉团,属于,农作物
瑞毒霉,属于,农作物药物
菜花,感染,霜霉病
病毒钝化剂,属于,农作物药物
萝卜,被危害,夜蛾
白掌,属于,农作物
瓜类作物,属于,农作物
禾本科,属于,农作物
钻蛀性害虫,属于,农作物虫害
桑,感染,桑疫病
草爬子,别名,蜱虫
花生,感染,叶斑病
蔷薇科,科,桑蓟马
红叶桃,属于,农作物
猪羊,属于,动物
马唐,属于,中药
多菌灵可湿性粉剂,防治,果轮纹病
速克灵可湿性粉剂,防治,菌核病
四绒金龟甲,属于,农作物虫害
辣根,属于,农作物
高效氯氟氰菊酯,防治,葱蓟马
急性病,属于,霍乱
苏打,属于,畜牧业药物
凤尾菇,属于,农作物
青玉米棒,属于,农作物
气囊炎,属于,疾病
燕子掌,属于,农作物
黄瓜,感染,细菌性角斑病
保育猪,属于,动物
山茶,属于,花卉
青芦笋,属于,蔬菜
氰霜唑悬浮剂,属于,农作物药物
噻嗪酮制剂,属于,农作物药物
柳树,感染,杨树溃疡病
赤星病,属于,农作物病害
辣椒,被危害,地老虎
真菌,病原,曲霉菌
狐狸,属于,动物
新植霉素,防治,软腐病
白柳,属于,中药
水葫芦,属于,中药
炒杏仁,属于,畜牧业药物
树种,属于,农作物
亚广血虫克,属于,畜牧业药物
口蘑科,属于,农作物
健曲,属于,畜牧业药物
小地虎,属于,农作物虫害
大绒马褂,属于,农作物虫害
口蹄疫疫苗,属于,疾病
红斑,属于,疾病
球虫散,属于,动物疾病
子宫炎,属于,疾病
大麦,属于,农作物
棉粉虱,属于,农作物虫害
绿得保胶悬剂,属于,农作物药物
眉豆,属于,农作物
豆类蔬菜,属于,蔬菜
毛蚴,属于,害虫
鳕鱼,属于,动物
爱福丁,防治,斑潜蝇
杨树腐烂病,属于,农作物病害
长吻鱼,属于,动物
蚜科,科,梨二叉蚜
蔷薇花,属于,农作物
甲维盐,防治,硕丹
碘酊,属于,畜牧业药物
肉食性鱼类,属于,动物
烤烟,感染,黑胫病
生石灰化浆,属于,畜牧业药物
螺,属于,动物
蒸馏水,属于,畜牧业药物
瓜苗,属于,农作物
急性过敏反应,属于,动物疾病
梨二叉蚜,属于,害虫
赤霉病,属于,农作物病害
香石竹,属于,多年生草本花卉
尿毒症,属于,疾病
成年鸡,属于,动物
加瑞农,属于,杀菌剂
禽用多维素,属于,畜牧业药物
青干草,属于,农作物
棉花盲椿象,属于,农作物虫害
茶花,属于,花木
蓖麻叶,属于,中药
农用硫酸链霉素,属于,农作物药物
毛姜,属于,农作物
脑炎,属于,疾病
丰辉,属于,生物
椪柑,属于,农作物
糜子,属于,农作物
饲料,属于,燕麦
硫酸卡那注射液,属于,畜牧业药物
紫甘蓝,属于,蔬菜
南天竹,属于,小灌木类
马齿苋科,科,马齿苋
肠道性腹泻,属于,动物疾病
乙磷铝可湿性粉剂,防治,病毒病
姬松茸,别名,巴西蘑菇
锌硫磷毒沙,属于,农作物药物
菱,属于,农作物
薏苡,感染,黑穗病
杀毒矾可湿性粉剂,防治,叶枯病
意杨苗,属于,意杨
旱金莲,属于,中药
黑鱼,属于,动物
鸭,属于,动物
硝化细菌,属于,细菌
乐斯本,防治,菜青虫
农作物,被危害,地下害虫
豆科,科,青豌豆
黄柏,属于,畜牧业药物
动物,感染,白绢病
景天树,属于,农作物
慢性耳炎症,属于,动物疾病
西瓜,感染,病毒病
油桐,属于,农作物
杜邦万克灵,防治,蚜虫
菜豆树,属于,农作物
产蛋母鸭,属于,动物
皮尔斯病,属于,农作物病害
斑头雁,属于,动物
富士苹果,属于,农作物
螺虫师,属于,害虫
沙丁鱼,属于,动物
小叶病,感染,桃树
辛硫磷乳油,防治,蛴螬
敌敌畏,属于,农作物药物
疲劳症,属于,疾病
鸡,属于,动物
香芹,属于,农作物
大豆,属于,农作物
橡皮树,属于,花卉
青萝卜,被危害,白粉虱
杀螺剂,属于,农作物药物
彩叶马醉木,属于,农作物
生姜,属于,畜牧业药物
甘草汁,属于,畜牧业药物
雄鳝,属于,动物
百草一号,防治,菜青虫
李,属于,果树
山茶,科,茶叶
矮生芸豆,属于,蔬菜
敌可松,属于,农作物药物
氯氰菊酯,防治,菇蚊成虫
茉莉花,属于,农作物
普力克,防治,霜霉病
郑杂9号,属于,西瓜
乙酸铜,属于,农作物药物
鸡,属于,动物
芦笋,属于,农作物
母草,属于,中药
阿维菌素乳油,防治,斜纹夜蛾
群鸡,属于,动物
棕竹,属于,农作物
肺炎链球菌,属于,微生物
支气管肺炎,属于,疾病
疥癣诸症,属于,动物
旱稗,属于,农作物
景龙宝,属于,农作物
毛豆,属于,农作物
棉桃,别名,棉铃
传染性法氏囊病,属于,动物疾病
胆管炎,属于,疾病
胆囊炎,属于,动物疾病
癸甲溴铵溶液,属于,畜牧业药物
苏云金杆菌,属于,微生物
辣椒,感染,炭疽病
草木灰,属于,中药
焦山枝,属于,畜牧业药物
银心吊兰,属于,农作物
硫磺粉,属于,畜牧业药物
大白菜,被危害,菜青虫
绿亨一号,防治,小果症
妥曲珠利,属于,畜牧业药物
蛔虫,属于,害虫
大蟾蜍,属于,害虫
银荆,属于,农作物
蚂蟥,属于,动物
热带鱼,属于,动物
豆科,科,紫穗槐
甲维盐,防治,菜青虫
苏云金杆菌,防治,蚜虫
辟蚜雾,属于,农作物药物
壮瓜蒂灵,属于,农作物药物
杜鹃,属于,花卉
茎腐病,属于,农作物病害
芹菜,感染,病毒病
瑞锰锌,防治,软腐病
氨苄青霉素,属于,畜牧业药物
地塞米松磷酸钠注射液,属于,畜牧业药物
长度水瓜,属于,农作物
小麦,防治,灭蚜威
麦蚜,防治,灭蚜威
农作物生长抑制剂,属于,农作物药物
筒筒,属于,农作物
槐树,属于,阔叶树
常绿小灌木,属于,农作物
消化系统疾病,属于,动物疾病
万春农作物助长剂,防治,小果症
发烧,属于,动物疾病
真菌病,属于,动物疾病
豆科,属于,农作物
霜霉威盐酸盐水剂,属于,农作物药物
引豆9701,属于,大豆
西瓜,感染,细菌性角斑病

